action_resource_type_id,action_id,resource_type_id,required_flag,dependent_actions
1050,722,2119,false,[]
1051,723,2119,false,[]
1052,724,2119,false,[]
1053,725,86,true,[]
1054,726,86,true,[]
1055,727,91,true,[]
1056,728,2119,false,[]
1057,729,2119,false,[]
1058,730,2119,false,[]
1059,731,2119,false,[]
1060,732,2119,false,[]
1061,733,2119,false,[]
1062,734,2119,false,[]
1063,735,92,true,[]
1064,736,87,false,[]
1065,736,86,false,[]
1066,736,89,false,[]
1067,736,91,false,[]
1068,736,88,false,[]
1069,736,90,false,[]
1070,736,92,false,[]
1071,737,86,true,[]
1072,738,86,true,[]
1073,738,2119,false,[]
1074,739,86,true,[]
1075,740,86,true,[]
1076,741,2119,false,[]
1077,742,86,true,[iam:PassRole]
1078,743,88,true,[iam:PassRole]
1079,744,90,true,[]
1080,745,88,true,[iam:PassRole]
1081,746,2119,false,[]
1082,747,87,false,[]
1083,747,86,false,[]
1084,747,89,false,[]
1085,747,91,false,[]
1086,747,88,false,[]
1087,747,90,false,[]
1088,747,92,false,[]
1089,747,2119,false,[]
1090,748,87,false,[]
1091,748,86,false,[]
1092,748,89,false,[]
1093,748,91,false,[]
1094,748,88,false,[]
1095,748,90,false,[]
1096,748,92,false,[]
1097,748,2119,false,[]
1098,749,87,true,[]
1099,750,89,true,[]
1100,751,2119,false,[]
1101,752,88,true,[]
1102,753,2119,false,[]
1103,754,90,true,[]
1104,754,2119,false,[]
1105,755,92,true,[]
1106,756,92,true,[iam:PassRole]
1107,757,93,true,[]
1108,757,94,true,[]
1109,758,95,true,[]
1110,759,2021,false,[]
1111,760,93,true,[]
1112,761,94,true,[]
1113,762,93,true,[]
1114,763,93,true,[]
1115,764,93,true,[]
1116,765,94,true,[]
1117,766,94,true,[]
1118,767,95,true,[]
1119,768,2021,false,[]
1120,769,2021,false,[]
1121,770,2021,false,[]
1122,771,93,false,[]
1123,771,94,false,[]
1124,771,95,false,[]
1125,772,2021,false,[]
1126,773,93,true,[]
1127,774,94,true,[iam:PassRole]
1128,775,93,true,[]
1129,776,94,true,[]
1130,777,94,true,[iam:PassRole]
1131,778,93,false,[]
1132,778,94,false,[]
1133,778,95,false,[]
1134,778,2021,false,[]
1135,779,93,true,[]
1136,780,93,false,[]
1137,780,94,false,[]
1138,780,95,false,[]
1139,780,2021,false,[]
1140,781,93,true,[]
1141,782,93,true,[]
1142,783,93,true,[]
1143,784,1896,false,[]
1144,785,1896,false,[]
1145,786,1896,false,[]
1146,787,1896,false,[]
1147,788,1896,false,[]
1148,789,1896,false,[]
1149,790,1896,false,[]
1150,791,1896,false,[]
1151,792,1896,false,[]
1152,793,1896,false,[]
1153,794,1896,false,[]
1154,795,1896,false,[]
1155,796,1896,false,[]
1156,797,1896,false,[]
1157,798,1896,false,[]
1158,799,100,true,[]
1159,800,96,true,[]
1160,800,1795,false,[]
1161,801,96,true,[]
1162,801,97,true,[]
1163,801,101,false,[]
1164,801,1795,false,[]
1165,802,101,true,[]
1166,802,1795,false,[]
1167,803,96,true,[]
1168,804,97,true,[]
1169,805,101,true,[]
1170,806,99,true,[]
1171,807,1795,false,[]
1172,808,1795,false,[]
1173,809,1795,false,[]
1174,810,1795,false,[]
1175,811,1795,false,[]
1176,812,97,true,[]
1177,813,1795,false,[]
1178,814,1795,false,[]
1179,815,96,false,[]
1180,815,100,false,[]
1181,815,97,false,[]
1182,815,101,false,[]
1183,815,99,false,[]
1184,816,98,true,[]
1185,816,1795,false,[]
1186,817,98,true,[]
1187,817,97,true,[]
1188,817,1795,false,[]
1189,818,96,false,[]
1190,818,100,false,[]
1191,818,97,false,[]
1192,818,101,false,[]
1193,818,1795,false,[]
1194,818,99,false,[]
1195,819,100,true,[]
1196,820,96,false,[]
1197,820,100,false,[]
1198,820,97,false,[]
1199,820,101,false,[]
1200,820,1795,false,[]
1201,820,99,false,[]
1202,821,96,true,[]
1203,822,97,true,[]
1204,822,96,false,[]
1205,822,101,false,[]
1206,823,101,true,[]
1207,824,1897,false,[]
1208,825,1897,false,[]
1209,826,1897,false,[]
1210,827,1897,false,[]
1211,828,1897,false,[]
1212,829,1897,false,[]
1213,830,1897,false,[]
1214,831,1897,false,[]
1215,832,1897,false,[]
1216,833,1897,false,[]
1217,834,1897,false,[]
1218,835,1897,false,[]
1219,836,1897,false,[]
1220,837,103,true,[]
1221,837,1898,false,[]
1222,838,102,true,[]
1223,838,1898,false,[]
1224,839,102,true,[]
1225,839,1898,false,[]
1226,840,102,true,[]
1227,840,1898,false,[]
1228,841,103,true,[]
1229,842,102,true,[]
1230,842,1898,false,[]
1231,843,1898,false,[]
1232,844,1898,false,[]
1233,845,102,true,[]
1234,845,1898,false,[]
1235,846,102,true,[]
1236,846,1898,false,[]
1237,847,102,true,[]
1238,847,1898,false,[]
1239,848,102,true,[]
1240,848,103,true,[]
1241,848,1898,false,[]
1242,849,104,true,[]
1243,850,105,true,[]
1244,850,106,true,[]
1245,851,107,true,[]
1246,852,107,true,[]
1247,853,105,true,[]
1248,853,1899,false,[]
1249,854,104,true,[]
1250,854,1899,false,[]
1251,855,106,true,[]
1252,855,1899,false,[]
1253,856,1899,false,[]
1254,857,104,true,[]
1255,858,107,true,[]
1256,859,105,true,[]
1257,860,106,true,[]
1258,861,104,true,[]
1259,862,105,true,[]
1260,862,106,true,[]
1261,863,104,true,[]
1262,864,1899,false,[]
1263,865,1899,false,[]
1264,866,1899,false,[]
1265,867,107,true,[]
1266,868,1899,false,[]
1267,869,1899,false,[]
1268,870,106,true,[]
1269,871,1899,false,[]
1270,872,105,true,[]
1271,873,107,true,[]
1272,874,104,false,[]
1273,874,107,false,[]
1274,874,105,false,[]
1275,874,106,false,[]
1276,874,1899,false,[]
1277,875,104,false,[]
1278,875,107,false,[]
1279,875,105,false,[]
1280,875,106,false,[]
1281,875,1899,false,[]
1282,876,104,false,[]
1283,876,107,false,[]
1284,876,105,false,[]
1285,876,106,false,[]
1286,876,1899,false,[]
1287,877,104,true,[]
1288,878,107,true,[]
1289,879,105,true,[]
1290,880,106,true,[]
1291,881,1900,false,[]
1292,882,1900,false,[]
1293,883,1900,false,[]
1294,884,1900,false,[]
1295,885,1900,false,[]
1296,886,1900,false,[]
1297,887,1900,false,[]
1298,888,1900,false,[]
1299,889,1900,false,[]
1300,890,109,true,[iam:PassRole]
1301,890,1901,false,[]
1302,891,109,true,[]
1303,892,109,true,[]
1304,893,109,true,[]
1305,894,1901,false,[]
1306,895,108,true,[]
1307,896,109,true,[]
1308,897,108,false,[]
1309,897,109,false,[]
1310,898,108,true,[]
1311,899,108,false,[]
1312,899,109,false,[]
1313,899,1901,false,[]
1314,900,108,false,[]
1315,900,109,false,[]
1316,900,1901,false,[]
1317,901,109,true,[iam:PassRole]
1318,902,108,true,[]
1319,903,2120,false,[iam:CreateServiceLinkedRole]
1320,904,110,true,[]
1321,904,2120,false,[]
1322,905,110,true,[]
1323,905,2120,false,[]
1324,906,110,true,[]
1325,906,2120,false,[]
1326,907,110,true,[]
1327,907,2120,false,[]
1328,908,110,true,"[codeguru-reviewer:DescribeCodeReview, codeguru-reviewer:ListRecommendations]"
1329,908,2120,false,[]
1330,909,110,true,[]
1331,909,2120,false,[]
1332,910,110,true,[]
1333,910,2120,false,[]
1334,911,2120,false,[]
1335,912,110,true,[]
1336,912,2120,false,[]
1337,913,110,true,[]
1338,913,2120,false,[]
1339,914,110,true,[]
1340,914,2120,false,[]
1341,915,110,true,[]
1342,915,2120,false,[]
1343,916,110,true,[]
1344,916,2120,false,[]
1345,917,110,true,"[codeguru-profiler:DescribeProfilingGroup, codeguru-profiler:ListProfilingGroups, codeguru-reviewer:DescribeCodeReview, codeguru-reviewer:ListCodeReviews, codeguru-reviewer:ListRecommendations, codeguru-reviewer:TagResource, codeguru-reviewer:UnTagResource]"
1346,917,2120,false,[]
1347,918,110,true,[codeguru-reviewer:ListRecommendations]
1348,918,2120,false,[]
1349,919,110,true,[codeguru-reviewer:ListRecommendations]
1350,919,2120,false,[]
1351,920,1796,false,[]
1352,920,111,true,[]
1353,921,111,true,[]
1354,922,111,true,[]
1355,923,111,true,[]
1356,924,1796,false,[]
1357,925,111,true,[]
1358,926,1796,false,[]
1359,926,111,true,[]
1360,927,1796,false,[]
1361,928,111,true,[]
1362,929,1796,false,[]
1363,930,1796,false,[]
1364,930,111,true,[]
1365,931,111,true,[]
1366,932,1796,false,[]
1367,933,111,true,[]
1368,934,111,true,[]
1369,935,2022,false,[]
1370,936,2022,false,[]
1371,937,2022,false,[]
1372,938,112,true,[]
1373,939,2022,false,[]
1374,940,2022,false,[]
1375,941,2022,false,[]
1376,942,112,true,[]
1377,943,2022,false,[]
1378,944,2022,false,[]
1379,945,2022,false,[]
1380,946,2022,false,[]
1381,947,2022,false,[]
1382,948,2022,false,[]
1383,949,2022,false,[]
1384,950,2022,false,[]
1385,951,2022,false,[]
1386,952,2022,false,[]
1387,953,2022,false,[]
1388,954,2022,false,[]
1389,955,2022,false,[]
1390,956,2022,false,[]
1391,957,2022,false,[]
1392,958,2022,false,[]
1393,959,2022,false,[]
1394,960,2022,false,[]
1395,961,2022,false,[]
1396,962,2022,false,[]
1397,963,112,true,[]
1398,964,2022,false,[]
1399,965,112,true,[]
1400,966,113,true,[cleanrooms:GetCollaborationAnalysisTemplate]
1401,966,114,true,[]
1402,967,117,true,[]
1403,967,114,true,[cleanrooms:GetSchema]
1404,968,117,true,[]
1405,968,114,true,[cleanrooms:GetSchema]
1406,969,113,true,[]
1407,969,118,true,[]
1408,970,114,true,[]
1409,971,115,true,"[cleanrooms-ml:GetConfiguredAudienceModel, cleanrooms-ml:GetConfiguredAudienceModelPolicy, cleanrooms-ml:PutConfiguredAudienceModelPolicy]"
1410,971,118,true,[]
1411,972,116,true,"[glue:BatchGetPartition, glue:GetDatabase, glue:GetDatabases, glue:GetPartition, glue:GetPartitions, glue:GetSchemaVersion, glue:GetTable, glue:GetTables]"
1412,973,116,true,[]
1413,974,116,true,[iam:PassRole]
1414,974,117,true,[]
1415,974,118,true,[]
1416,975,118,true,[]
1417,975,114,true,"[iam:PassRole, logs:CreateLogDelivery, logs:CreateLogGroup, logs:DeleteLogDelivery, logs:DescribeLogGroups, logs:DescribeResourcePolicies, logs:GetLogDelivery, logs:ListLogDeliveries, logs:PutResourcePolicy, logs:UpdateLogDelivery, s3:GetBucketLocation]"
1418,976,118,true,[]
1419,976,119,true,[]
1420,977,113,true,[]
1421,978,114,true,"[cleanrooms-ml:DeleteConfiguredAudienceModelPolicy, cleanrooms-ml:GetConfiguredAudienceModelPolicy, cleanrooms-ml:PutConfiguredAudienceModelPolicy]"
1422,979,115,true,"[cleanrooms-ml:DeleteConfiguredAudienceModelPolicy, cleanrooms-ml:GetConfiguredAudienceModelPolicy, cleanrooms-ml:PutConfiguredAudienceModelPolicy]"
1423,980,116,true,[]
1424,981,116,true,[]
1425,982,117,true,[]
1426,983,114,true,"[cleanrooms-ml:DeleteConfiguredAudienceModelPolicy, cleanrooms-ml:GetConfiguredAudienceModelPolicy, cleanrooms-ml:PutConfiguredAudienceModelPolicy]"
1427,984,118,true,[]
1428,985,119,true,[]
1429,986,113,true,[]
1430,987,114,true,[]
1431,988,113,true,[]
1432,988,114,true,[]
1433,989,115,true,[]
1434,989,114,true,[]
1435,990,114,true,[]
1436,990,119,true,[]
1437,991,115,true,[]
1438,992,116,true,[]
1439,993,116,true,[]
1440,994,117,true,[]
1441,995,118,true,[]
1442,996,119,true,[]
1443,997,118,true,[]
1444,998,117,true,[]
1445,998,114,true,[]
1446,999,117,true,[]
1447,999,114,true,[cleanrooms:GetSchema]
1448,1000,113,true,[]
1449,1000,118,true,[]
1450,1001,114,true,[]
1451,1002,114,true,[]
1452,1003,114,true,[]
1453,1004,114,true,[]
1454,1005,1902,false,[]
1455,1006,115,true,[]
1456,1006,118,true,[]
1457,1007,117,true,[]
1458,1007,118,true,[]
1459,1008,1902,false,[]
1460,1009,114,true,[]
1461,1010,1902,false,[]
1462,1011,118,true,[]
1463,1011,119,true,[]
1464,1012,118,true,[]
1465,1013,118,true,[]
1466,1014,114,true,[]
1467,1015,113,false,[]
1468,1015,115,false,[]
1469,1015,116,false,[]
1470,1015,117,false,[]
1471,1015,118,false,[]
1472,1015,114,false,[]
1473,1015,119,false,[]
1474,1016,118,true,[]
1475,1017,117,true,"[cleanrooms:GetCollaborationAnalysisTemplate, cleanrooms:GetSchema, s3:GetBucketLocation, s3:ListBucket, s3:PutObject]"
1476,1017,118,true,[]
1477,1017,113,false,[]
1478,1018,113,false,[]
1479,1018,115,false,[]
1480,1018,116,false,[]
1481,1018,117,false,[]
1482,1018,118,false,[]
1483,1018,1902,false,[]
1484,1018,114,false,[]
1485,1018,119,false,[]
1486,1019,113,false,[]
1487,1019,115,false,[]
1488,1019,116,false,[]
1489,1019,117,false,[]
1490,1019,118,false,[]
1491,1019,1902,false,[]
1492,1019,114,false,[]
1493,1019,119,false,[]
1494,1020,113,true,[]
1495,1021,114,true,[]
1496,1022,115,true,[]
1497,1023,116,true,[]
1498,1024,116,true,[]
1499,1025,117,true,[iam:PassRole]
1500,1026,118,true,"[iam:PassRole, logs:CreateLogDelivery, logs:CreateLogGroup, logs:DeleteLogDelivery, logs:DescribeLogGroups, logs:DescribeResourcePolicies, logs:GetLogDelivery, logs:ListLogDeliveries, logs:PutResourcePolicy, logs:UpdateLogDelivery, s3:GetBucketLocation]"
1501,1027,119,true,[]
1502,1028,118,true,[]
1503,1029,120,true,[]
1504,1029,1903,false,[]
1505,1030,121,true,[]
1506,1030,1903,false,[]
1507,1031,1903,false,[]
1508,1032,123,true,[]
1509,1032,1903,false,[]
1510,1033,121,true,[]
1511,1033,1903,false,[]
1512,1034,122,true,[]
1513,1034,1903,false,[]
1514,1035,122,true,[]
1515,1035,1903,false,[]
1516,1036,120,true,[]
1517,1036,1903,false,[]
1518,1037,123,true,[]
1519,1037,1903,false,[]
1520,1038,121,true,[]
1521,1038,1903,false,[]
1522,1039,122,true,[]
1523,1039,1903,false,[]
1524,1040,122,true,[]
1525,1040,1903,false,[]
1526,1041,120,true,[]
1527,1041,1903,false,[]
1528,1042,123,false,[]
1529,1042,1903,false,[]
1530,1043,122,false,[]
1531,1043,1903,false,[]
1532,1044,1903,false,[]
1533,1045,1903,false,[]
1534,1046,123,false,[]
1535,1046,121,false,[]
1536,1046,122,false,[]
1537,1046,120,false,[]
1538,1046,1903,false,[]
1539,1047,1903,false,[]
1540,1048,122,true,[]
1541,1049,123,true,[]
1542,1049,1903,false,[]
1543,1050,122,true,[]
1544,1050,1903,false,[]
1545,1051,123,false,[]
1546,1051,121,false,[]
1547,1051,122,false,[]
1548,1051,120,false,[]
1549,1051,1903,false,[]
1550,1052,123,false,[]
1551,1052,121,false,[]
1552,1052,122,false,[]
1553,1052,120,false,[]
1554,1052,1903,false,[]
1555,1053,122,true,[]
1556,1053,121,false,[]
1557,1053,1903,false,[]
1558,1054,2121,false,[]
1559,1055,2121,false,[]
1560,1056,2121,false,[]
1561,1057,2121,false,[]
1562,1058,2121,false,[]
1563,1059,2121,false,[]
1564,1060,2121,false,[]
1565,1061,2121,false,[]
1566,1062,2023,false,[]
1567,1063,2023,false,[]
1568,1064,2023,false,[]
1569,1065,124,true,[]
1570,1065,2023,false,[]
1571,1066,124,true,[]
1572,1067,125,true,[]
1573,1068,125,true,[]
1574,1068,2023,false,[]
1575,1069,2023,false,[]
1576,1070,2023,false,[]
1577,1071,2023,false,[]
1578,1072,2023,false,[]
1579,1073,124,true,[]
1580,1074,2023,false,[]
1581,1075,125,true,[]
1582,1076,2023,false,[]
1583,1077,2023,false,[]
1584,1078,2023,false,[]
1585,1079,2023,false,[]
1586,1080,2023,false,[]
1587,1081,125,true,[]
1588,1081,2023,false,[]
1589,1082,2023,false,[]
1590,1083,2023,false,[]
1591,1084,124,true,[]
1592,1085,2023,false,[]
1593,1086,124,true,[]
1594,1087,124,true,[]
1595,1088,125,true,[]
1596,1089,126,true,[]
1597,1090,1904,false,"[ec2:DescribeSubnets, ec2:DescribeVpcs, iam:CreateServiceLinkedRole]"
1598,1091,126,true,[]
1599,1091,1904,false,[]
1600,1092,1904,false,[]
1601,1093,126,true,[]
1602,1094,126,true,[iam:CreateServiceLinkedRole]
1603,1095,126,true,[]
1604,1096,126,true,[]
1605,1097,126,true,[]
1606,1097,1904,false,[]
1607,1098,126,true,[]
1608,1099,126,true,[]
1609,1100,126,true,[]
1610,1101,126,true,[]
1611,1102,126,true,[]
1612,1103,126,true,[]
1613,1104,1904,false,[]
1614,1105,1904,false,[]
1615,1106,1904,false,[]
1616,1107,1904,false,[]
1617,1108,126,true,[]
1618,1109,126,true,[]
1619,1110,126,true,[]
1620,1110,1904,false,[]
1621,1111,126,true,[]
1622,1111,1904,false,[]
1623,1112,126,true,[]
1624,1113,126,true,[]
1625,1113,1904,false,[]
1626,1114,126,true,[]
1627,1115,126,true,[]
1628,1116,126,true,[]
1629,1117,1904,false,[]
1630,1118,1904,false,[]
1631,1119,1797,false,[]
1632,1120,1797,false,[]
1633,1121,1797,false,[]
1634,1122,128,true,[]
1635,1123,128,true,[]
1636,1123,1797,false,[]
1637,1124,128,true,[]
1638,1124,1797,false,[]
1639,1125,1797,false,[]
1640,1126,128,true,[]
1641,1126,1797,false,[]
1642,1127,129,true,[]
1643,1127,130,false,[]
1644,1127,131,false,[]
1645,1127,1797,false,[]
1646,1128,1797,false,[]
1647,1129,1797,false,[]
1648,1130,1797,false,[]
1649,1131,1797,false,[]
1650,1132,128,true,[]
1651,1132,1797,false,[]
1652,1133,1797,false,[]
1653,1134,128,true,[]
1654,1134,1797,false,[]
1655,1135,129,true,[]
1656,1135,130,false,[]
1657,1135,131,false,[]
1658,1135,1797,false,[]
1659,1136,129,true,[]
1660,1137,1797,false,[]
1661,1138,1797,false,[]
1662,1139,128,true,[]
1663,1139,1797,false,[]
1664,1140,128,true,[]
1665,1140,1797,false,[]
1666,1141,1797,false,[]
1667,1142,1797,false,[]
1668,1143,1797,false,[]
1669,1144,1797,false,[]
1670,1145,1797,false,[]
1671,1146,128,true,[]
1672,1147,129,true,[]
1673,1148,128,true,[]
1674,1149,128,true,[]
1675,1150,128,true,[]
1676,1151,129,true,[]
1677,1152,129,true,[]
1678,1153,128,false,[cloudformation:ListStacks]
1679,1154,1797,false,[]
1680,1155,1797,false,[]
1681,1156,128,true,[]
1682,1157,128,true,[]
1683,1158,129,true,[]
1684,1159,1797,false,[]
1685,1160,128,true,[]
1686,1160,1797,false,[]
1687,1161,1797,false,[]
1688,1162,128,true,[]
1689,1163,128,true,[]
1690,1164,128,false,[]
1691,1164,129,false,[]
1692,1164,1797,false,[]
1693,1165,129,true,[]
1694,1166,128,true,[]
1695,1167,1797,false,[]
1696,1168,1797,false,[]
1697,1169,1797,false,[]
1698,1170,1797,false,[]
1699,1171,1797,false,[]
1700,1172,1797,false,[]
1701,1173,129,true,[]
1702,1174,129,true,[]
1703,1175,128,true,[]
1704,1176,129,true,[]
1705,1177,129,true,[]
1706,1178,129,true,[]
1707,1179,1797,false,[]
1708,1180,1797,false,[]
1709,1181,1797,false,[]
1710,1182,1797,false,[]
1711,1183,1797,false,[]
1712,1184,1797,false,[]
1713,1185,128,true,[]
1714,1186,1797,false,[]
1715,1187,1797,false,[]
1716,1188,128,true,[]
1717,1188,1797,false,[]
1718,1189,128,true,[]
1719,1189,1797,false,[]
1720,1190,1797,false,[]
1721,1191,1797,false,[]
1722,1192,128,true,[]
1723,1193,1797,false,[]
1724,1194,129,true,[]
1725,1195,127,false,[]
1726,1195,128,false,[]
1727,1195,129,false,[]
1728,1195,1797,false,[]
1729,1196,1797,false,[]
1730,1197,127,false,[]
1731,1197,128,false,[]
1732,1197,129,false,[]
1733,1197,1797,false,[]
1734,1198,1797,false,[]
1735,1199,128,true,[]
1736,1199,1797,false,[]
1737,1200,129,true,[]
1738,1200,130,false,[]
1739,1200,131,false,[]
1740,1200,1797,false,[]
1741,1201,129,true,[]
1742,1201,130,false,[]
1743,1201,131,false,[]
1744,1201,1797,false,[]
1745,1202,128,true,[]
1746,1203,1797,false,[]
1747,1204,1905,false,[]
1748,1205,134,true,"[cloudhsm:CopyBackupToRegion, cloudhsm:TagResource, cloudhsm:UntagResource]"
1749,1205,1905,false,[]
1750,1206,134,false,"[cloudhsm:TagResource, ec2:AuthorizeSecurityGroupEgress, ec2:AuthorizeSecurityGroupIngress, ec2:CreateSecurityGroup, ec2:DescribeSecurityGroups, ec2:DescribeSubnets, ec2:RevokeSecurityGroupEgress, iam:CreateServiceLinkedRole]"
1751,1206,1905,false,[]
1752,1207,1905,false,[]
1753,1208,135,true,"[ec2:AuthorizeSecurityGroupEgress, ec2:AuthorizeSecurityGroupIngress, ec2:CreateNetworkInterface, ec2:CreateSecurityGroup, ec2:DeleteNetworkInterface, ec2:DescribeNetworkInterfaces, ec2:DescribeSecurityGroups, ec2:DescribeSubnets, ec2:RevokeSecurityGroupEgress]"
1754,1209,1905,false,[]
1755,1210,134,true,[]
1756,1211,135,true,"[ec2:DeleteNetworkInterface, ec2:DeleteSecurityGroup]"
1757,1212,1905,false,[]
1758,1213,1905,false,[ec2:DeleteNetworkInterface]
1759,1214,1905,false,[]
1760,1215,1905,false,[]
1761,1216,1905,false,[]
1762,1217,1905,false,[]
1763,1218,1905,false,[]
1764,1219,1905,false,[]
1765,1220,1905,false,[]
1766,1221,135,true,[]
1767,1222,1905,false,[]
1768,1223,1905,false,[]
1769,1224,1905,false,[]
1770,1225,1905,false,[]
1771,1226,134,false,[]
1772,1226,135,false,[]
1773,1227,1905,false,[]
1774,1228,134,true,[]
1775,1229,135,true,[]
1776,1230,1905,false,[]
1777,1231,1905,false,[]
1778,1232,1905,false,[]
1779,1233,1905,false,[]
1780,1234,134,true,[]
1781,1235,134,false,[]
1782,1235,135,false,[]
1783,1235,1905,false,[]
1784,1236,134,false,[]
1785,1236,135,false,[]
1786,1236,1905,false,[]
1787,1237,1906,false,[]
1788,1238,136,true,[]
1789,1239,136,true,[]
1790,1240,136,true,[]
1791,1241,136,true,[]
1792,1242,136,true,[]
1793,1243,136,true,[]
1794,1244,136,true,[]
1795,1245,136,true,[]
1796,1246,2024,false,[]
1797,1248,2024,false,[]
1798,1249,2024,false,[]
1799,1251,2024,false,[]
1800,1257,2024,false,"[organizations:DeregisterDelegatedAdministrator, organizations:ListAWSServiceAccessForOrganization]"
1801,1259,2024,false,[]
1802,1266,2024,false,[]
1803,1273,2024,false,[]
1804,1274,2024,false,[]
1805,1275,2024,false,[]
1806,1276,2024,false,[]
1807,1277,2024,false,[]
1808,1279,2024,false,[]
1809,1281,2024,false,[]
1810,1282,2024,false,[]
1811,1286,2024,false,"[iam:CreateServiceLinkedRole, iam:GetRole, organizations:ListAWSServiceAccessForOrganization, organizations:RegisterDelegatedAdministrator]"
1812,1287,2024,false,[]
1813,1290,2024,false,[]
1814,1294,2024,false,[]
1815,1301,137,true,[]
1816,1302,137,true,[]
1817,1303,137,true,[]
1818,1304,137,true,"[iam:CreateServiceLinkedRole, iam:GetRole]"
1819,1304,1798,false,[]
1820,1305,137,true,[]
1821,1306,137,true,[]
1822,1307,137,true,[]
1823,1308,137,true,[]
1824,1309,1798,false,[]
1825,1310,137,true,[]
1826,1311,1798,false,[]
1827,1312,137,true,[]
1828,1313,137,true,[]
1829,1314,137,true,[]
