resource_type_id,service_id,name,reference_url,arn_pattern
526,129,application,https://docs.aws.amazon.com/iot/latest/apireference/API_iotfleethub_ApplicationSummary.html,arn:${Partition}:iotfleethub:${Region}:${Account}:application/${ApplicationId}
527,130,campaign,https://docs.aws.amazon.com/iot-fleetwise/latest/developerguide/campaigns.html,arn:${Partition}:iotfleetwise:${Region}:${Account}:campaign/${CampaignName}
528,130,decodermanifest,https://docs.aws.amazon.com/iot-fleetwise/latest/developerguide/decoder-manifests.html,arn:${Partition}:iotfleetwise:${Region}:${Account}:decoder-manifest/${Name}
529,130,fleet,https://docs.aws.amazon.com/iot-fleetwise/latest/developerguide/fleets.html,arn:${Partition}:iotfleetwise:${Region}:${Account}:fleet/${FleetId}
530,130,modelmanifest,https://docs.aws.amazon.com/iot-fleetwise/latest/developerguide/vehicle-models.html,arn:${Partition}:iotfleetwise:${Region}:${Account}:model-manifest/${Name}
531,130,signalcatalog,https://docs.aws.amazon.com/iot-fleetwise/latest/developerguide/signal-catalogs.html,arn:${Partition}:iotfleetwise:${Region}:${Account}:signal-catalog/${Name}
532,130,vehicle,https://docs.aws.amazon.com/iot-fleetwise/latest/developerguide/vehicles.html,arn:${Partition}:iotfleetwise:${Region}:${Account}:vehicle/${VehicleId}
533,130,statetemplate,https://docs.aws.amazon.com/iot-fleetwise/latest/developerguide/last-known-state.html,arn:${Partition}:iotfleetwise:${Region}:${Account}:state-template/${StateTemplateId}
534,131,connectivityInfo,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-connectivityinfo.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/things/${ThingName}/connectivityInfo
535,131,certificateAuthority,https://docs.aws.amazon.com/greengrass/latest/developerguide/gg-sec.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/groups/${GroupId}/certificateauthorities/${CertificateAuthorityId}
536,131,deployment,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-createdeploymentrequest.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/groups/${GroupId}/deployments/${DeploymentId}
537,131,bulkDeployment,https://docs.aws.amazon.com/greengrass/latest/developerguide/bulk-deploy-cli.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/bulk/deployments/${BulkDeploymentId}
538,131,group,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-groupinformation.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/groups/${GroupId}
539,131,groupVersion,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-groupversion.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/groups/${GroupId}/versions/${VersionId}
540,131,coreDefinition,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-core.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/definition/cores/${CoreDefinitionId}
541,131,coreDefinitionVersion,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-coredefinitionversion.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/definition/cores/${CoreDefinitionId}/versions/${VersionId}
542,131,deviceDefinition,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-device.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/definition/devices/${DeviceDefinitionId}
543,131,deviceDefinitionVersion,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-devicedefinitionversion.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/definition/devices/${DeviceDefinitionId}/versions/${VersionId}
544,131,functionDefinition,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-function.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/definition/functions/${FunctionDefinitionId}
545,131,functionDefinitionVersion,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-functiondefinitionversion.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/definition/functions/${FunctionDefinitionId}/versions/${VersionId}
546,131,subscriptionDefinition,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-subscription.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/definition/subscriptions/${SubscriptionDefinitionId}
547,131,subscriptionDefinitionVersion,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-subscriptiondefinitionversion.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/definition/subscriptions/${SubscriptionDefinitionId}/versions/${VersionId}
548,131,loggerDefinition,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-logger.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/definition/loggers/${LoggerDefinitionId}
549,131,loggerDefinitionVersion,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-loggerdefinitionversion.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/definition/loggers/${LoggerDefinitionId}/versions/${VersionId}
550,131,resourceDefinition,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-resource.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/definition/resources/${ResourceDefinitionId}
551,131,resourceDefinitionVersion,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-resourcedefinitionversion.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/definition/resources/${ResourceDefinitionId}/versions/${VersionId}
552,131,connectorDefinition,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-connector.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/definition/connectors/${ConnectorDefinitionId}
553,131,connectorDefinitionVersion,https://docs.aws.amazon.com/greengrass/v1/apireference/definitions-connectordefinitionversion.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/definition/connectors/${ConnectorDefinitionId}/versions/${VersionId}
554,131,thing,https://docs.aws.amazon.com/iot/latest/developerguide/thing-registry.html,arn:${Partition}:iot:${Region}:${Account}:thing/${ThingName}
555,131,thingRuntimeConfig,https://docs.aws.amazon.com/iot/latest/developerguide/thing-registry.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/things/${ThingName}/runtimeconfig
556,132,connectivityInfo,https://docs.aws.amazon.com/greengrass/v2/APIReference/API_ConnectivityInfo.html,arn:${Partition}:greengrass:${Region}:${Account}:/greengrass/things/${ThingName}/connectivityInfo
557,132,component,https://docs.aws.amazon.com/greengrass/v2/APIReference/API_Component.html,arn:${Partition}:greengrass:${Region}:${Account}:components:${ComponentName}
558,132,componentVersion,https://docs.aws.amazon.com/greengrass/v2/APIReference/API_Component.html,arn:${Partition}:greengrass:${Region}:${Account}:components:${ComponentName}:versions:${ComponentVersion}
559,132,coreDevice,https://docs.aws.amazon.com/greengrass/v2/APIReference/API_CoreDevice.html,arn:${Partition}:greengrass:${Region}:${Account}:coreDevices:${CoreDeviceThingName}
560,132,deployment,https://docs.aws.amazon.com/greengrass/v2/APIReference/API_Deployment.html,arn:${Partition}:greengrass:${Region}:${Account}:deployments:${DeploymentId}
561,133,thing,https://docs.aws.amazon.com/iot/latest/developerguide/thing-registry.html,arn:${Partition}:iot:${Region}:${Account}:thing/${ThingName}
562,134,asset,https://docs.aws.amazon.com/iot-sitewise/latest/APIReference/API_CreateAsset.html,arn:${Partition}:iotsitewise:${Region}:${Account}:asset/${AssetId}
563,134,asset-model,https://docs.aws.amazon.com/iot-sitewise/latest/APIReference/API_CreateAssetModel.html,arn:${Partition}:iotsitewise:${Region}:${Account}:asset-model/${AssetModelId}
564,134,time-series,https://docs.aws.amazon.com/iot-sitewise/latest/APIReference/API_DescribeTimeSeries.html,arn:${Partition}:iotsitewise:${Region}:${Account}:time-series/${TimeSeriesId}
565,134,gateway,https://docs.aws.amazon.com/iot-sitewise/latest/APIReference/API_CreateGateway.html,arn:${Partition}:iotsitewise:${Region}:${Account}:gateway/${GatewayId}
566,134,portal,https://docs.aws.amazon.com/iot-sitewise/latest/APIReference/API_CreatePortal.html,arn:${Partition}:iotsitewise:${Region}:${Account}:portal/${PortalId}
567,134,project,https://docs.aws.amazon.com/iot-sitewise/latest/APIReference/API_CreateProject.html,arn:${Partition}:iotsitewise:${Region}:${Account}:project/${ProjectId}
568,134,dashboard,https://docs.aws.amazon.com/iot-sitewise/latest/APIReference/API_CreateDashboard.html,arn:${Partition}:iotsitewise:${Region}:${Account}:dashboard/${DashboardId}
569,134,access-policy,https://docs.aws.amazon.com/iot-sitewise/latest/APIReference/API_CreateAccessPolicy.html,arn:${Partition}:iotsitewise:${Region}:${Account}:access-policy/${AccessPolicyId}
570,134,dataset,https://docs.aws.amazon.com/iot-sitewise/latest/APIReference/API_CreateDataset.html,arn:${Partition}:iotsitewise:${Region}:${Account}:dataset/${DatasetId}
571,135,workspace,https://docs.aws.amazon.com/iot-twinmaker/latest/apireference/API_CreateWorkspace.html,arn:${Partition}:iottwinmaker:${Region}:${Account}:workspace/${WorkspaceId}
572,135,entity,https://docs.aws.amazon.com/iot-twinmaker/latest/apireference/API_CreateEntity.html,arn:${Partition}:iottwinmaker:${Region}:${Account}:workspace/${WorkspaceId}/entity/${EntityId}
573,135,componentType,https://docs.aws.amazon.com/iot-twinmaker/latest/apireference/API_CreateComponentType.html,arn:${Partition}:iottwinmaker:${Region}:${Account}:workspace/${WorkspaceId}/component-type/${ComponentTypeId}
574,135,scene,https://docs.aws.amazon.com/iot-twinmaker/latest/apireference/API_CreateScene.html,arn:${Partition}:iottwinmaker:${Region}:${Account}:workspace/${WorkspaceId}/scene/${SceneId}
575,135,syncJob,https://docs.aws.amazon.com/iot-twinmaker/latest/apireference/API_CreateSyncJob.html,arn:${Partition}:iottwinmaker:${Region}:${Account}:workspace/${WorkspaceId}/sync-job/${SyncJobId}
576,135,metadataTransferJob,https://docs.aws.amazon.com/iot-twinmaker/latest/apireference/API_CreateMetadataTransferJob.html,arn:${Partition}:iottwinmaker:${Region}:${Account}:metadata-transfer-job/${MetadataTransferJobId}
577,136,WirelessDevice,https://docs.aws.amazon.com/iot-wireless/2020-11-22/apireference/API_CreateWirelessDevice.html,arn:${Partition}:iotwireless:${Region}:${Account}:WirelessDevice/${WirelessDeviceId}
578,136,WirelessGateway,https://docs.aws.amazon.com/iot-wireless/2020-11-22/apireference/API_CreateWirelessGateway.html,arn:${Partition}:iotwireless:${Region}:${Account}:WirelessGateway/${WirelessGatewayId}
579,136,DeviceProfile,https://docs.aws.amazon.com/iot-wireless/2020-11-22/apireference/API_CreateDeviceProfile.html,arn:${Partition}:iotwireless:${Region}:${Account}:DeviceProfile/${DeviceProfileId}
580,136,ServiceProfile,https://docs.aws.amazon.com/iot-wireless/2020-11-22/apireference/API_CreateServiceProfile.html,arn:${Partition}:iotwireless:${Region}:${Account}:ServiceProfile/${ServiceProfileId}
581,136,Destination,https://docs.aws.amazon.com/iot-wireless/2020-11-22/apireference/API_CreateDestination.html,arn:${Partition}:iotwireless:${Region}:${Account}:Destination/${DestinationName}
582,136,SidewalkAccount,https://docs.aws.amazon.com/iot-wireless/2020-11-22/apireference/API_AssociateAwsAccountWithPartnerAccount.html,arn:${Partition}:iotwireless:${Region}:${Account}:SidewalkAccount/${SidewalkAccountId}
583,136,WirelessGatewayTaskDefinition,https://docs.aws.amazon.com/iot-wireless/2020-11-22/apireference/API_CreateWirelessGatewayTaskDefinition.html,arn:${Partition}:iotwireless:${Region}:${Account}:WirelessGatewayTaskDefinition/${WirelessGatewayTaskDefinitionId}
584,136,FuotaTask,https://docs.aws.amazon.com/iot-wireless/2020-11-22/apireference/API_CreateFuotaTask.html,arn:${Partition}:iotwireless:${Region}:${Account}:FuotaTask/${FuotaTaskId}
585,136,MulticastGroup,https://docs.aws.amazon.com/iot-wireless/2020-11-22/apireference/API_CreateMulticastGroup.html,arn:${Partition}:iotwireless:${Region}:${Account}:MulticastGroup/${MulticastGroupId}
586,136,NetworkAnalyzerConfiguration,https://docs.aws.amazon.com/iot-wireless/2020-11-22/apireference/API_CreateNetworkAnalyzerConfiguration.html,arn:${Partition}:iotwireless:${Region}:${Account}:NetworkAnalyzerConfiguration/${NetworkAnalyzerConfigurationName}
587,136,thing,https://docs.aws.amazon.com/iot/latest/developerguide/thing-registry.html,arn:${Partition}:iot:${Region}:${Account}:thing/${ThingName}
588,136,cert,https://docs.aws.amazon.com/iot/latest/developerguide/x509-client-certs.html,arn:${Partition}:iot:${Region}:${Account}:cert/${Certificate}
589,136,ImportTask,https://docs.aws.amazon.com/iot-wireless/2020-11-22/apireference/API_StartWirelessDeviceImportTask.html,arn:${Partition}:iotwireless:${Region}:${Account}:ImportTask/${ImportTaskId}
590,137,CredentialLockerResource,https://docs.aws.amazon.com/iotmanagedintegrations/latest/APIReference/,arn:${Partition}:iotmanagedintegrations:${Region}:${Account}:credential-locker/${Identifier}
591,137,ManagedThingResource,https://docs.aws.amazon.com/iotmanagedintegrations/latest/APIReference/,arn:${Partition}:iotmanagedintegrations:${Region}:${Account}:managed-thing/${Identifier}
592,137,OtaTaskResource,https://docs.aws.amazon.com/iotmanagedintegrations/latest/APIReference/,arn:${Partition}:iotmanagedintegrations:${Region}:${Account}:ota-task/${Identifier}
593,137,ProvisioningProfileResource,https://docs.aws.amazon.com/iotmanagedintegrations/latest/APIReference/,arn:${Partition}:iotmanagedintegrations:${Region}:${Account}:provisioning-profile/${Identifier}
594,138,alias,https://docs.aws.amazon.com/kms/latest/developerguide/concepts.html#alias-concept,arn:${Partition}:kms:${Region}:${Account}:alias/${Alias}
595,138,key,https://docs.aws.amazon.com/kms/latest/developerguide/concepts.html#kms_keys,arn:${Partition}:kms:${Region}:${Account}:key/${KeyId}
596,140,code signing config,https://docs.aws.amazon.com/lambda/latest/dg/lambda-api-permissions-ref.html,arn:${Partition}:lambda:${Region}:${Account}:code-signing-config:${CodeSigningConfigId}
597,140,eventSourceMapping,https://docs.aws.amazon.com/lambda/latest/dg/lambda-api-permissions-ref.html,arn:${Partition}:lambda:${Region}:${Account}:event-source-mapping:${UUID}
598,140,function,https://docs.aws.amazon.com/lambda/latest/dg/lambda-api-permissions-ref.html,arn:${Partition}:lambda:${Region}:${Account}:function:${FunctionName}
599,140,function alias,https://docs.aws.amazon.com/lambda/latest/dg/lambda-api-permissions-ref.html,arn:${Partition}:lambda:${Region}:${Account}:function:${FunctionName}:${Alias}
600,140,function version,https://docs.aws.amazon.com/lambda/latest/dg/lambda-api-permissions-ref.html,arn:${Partition}:lambda:${Region}:${Account}:function:${FunctionName}:${Version}
601,140,layer,https://docs.aws.amazon.com/lambda/latest/dg/lambda-api-permissions-ref.html,arn:${Partition}:lambda:${Region}:${Account}:layer:${LayerName}
602,140,layerVersion,https://docs.aws.amazon.com/lambda/latest/dg/lambda-api-permissions-ref.html,arn:${Partition}:lambda:${Region}:${Account}:layer:${LayerName}:${LayerVersion}
603,141,deployment,"",arn:${Partition}:launchwizard:${Region}:${Account}:deployment/${DeploymentId}
604,142,license-configuration,https://docs.aws.amazon.com/license-manager/latest/userguide/license-configurations.html,arn:${Partition}:license-manager:${Region}:${Account}:license-configuration:${LicenseConfigurationId}
605,142,license,https://docs.aws.amazon.com/license-manager/latest/userguide/seller-issued-licenses.html,arn:${Partition}:license-manager::${Account}:license:${LicenseId}
606,142,grant,https://docs.aws.amazon.com/license-manager/latest/userguide/granted-licenses.html,arn:${Partition}:license-manager::${Account}:grant:${GrantId}
607,142,report-generator,https://docs.aws.amazon.com/license-manager/latest/userguide/license-reporting.html,arn:${Partition}:license-manager:${Region}:${Account}:report-generator:${ReportGeneratorId}
608,143,subscription-provider,https://docs.aws.amazon.com/license-manager/latest/userguide/subscription-providers.html,arn:${Partition}:license-manager-linux-subscriptions:${Region}:${Account}:subscription-provider/${SubscriptionProviderId}
609,144,identity-provider,https://docs.aws.amazon.com/license-manager/latest/userguide/identity-provider.html,arn:${Partition}:license-manager-user-subscriptions:${Region}:${Account}:identity-provider/${IdentityProviderId}
610,144,product-subscription,https://docs.aws.amazon.com/license-manager/latest/userguide/product-subscription.html,arn:${Partition}:license-manager-user-subscriptions:${Region}:${Account}:product-subscription/${ProductSubscriptionId}
